serverTime,deltaT,url,success,length,path
1535063143.1905463,2.2017109394073486,https://job.jobnet.dk/CV/FindWork/Search?Offset=1400&SortValue=BestMatch,True,107280,C:\Notebooks\group19\Eksamensprojekt/62
1535063145.3649297,2.1743834018707275,https://job.jobnet.dk/CV/FindWork/Search?Offset=1420&SortValue=BestMatch,True,106959,C:\Notebooks\group19\Eksamensprojekt/63
1535063147.5650823,2.200152635574341,https://job.jobnet.dk/CV/FindWork/Search?Offset=1440&SortValue=BestMatch,True,106167,C:\Notebooks\group19\Eksamensprojekt/64
1535063149.7773707,2.2122883796691895,https://job.jobnet.dk/CV/FindWork/Search?Offset=1460&SortValue=BestMatch,True,106737,C:\Notebooks\group19\Eksamensprojekt/65
1535063151.975221,2.197850227355957,https://job.jobnet.dk/CV/FindWork/Search?Offset=1480&SortValue=BestMatch,True,106409,C:\Notebooks\group19\Eksamensprojekt/66
1535063154.2343037,2.259082794189453,https://job.jobnet.dk/CV/FindWork/Search?Offset=1500&SortValue=BestMatch,True,106498,C:\Notebooks\group19\Eksamensprojekt/67
1535063156.4464586,2.2121548652648926,https://job.jobnet.dk/CV/FindWork/Search?Offset=1520&SortValue=BestMatch,True,106783,C:\Notebooks\group19\Eksamensprojekt/68
1535063158.6714623,2.225003719329834,https://job.jobnet.dk/CV/FindWork/Search?Offset=1540&SortValue=BestMatch,True,106792,C:\Notebooks\group19\Eksamensprojekt/69
1535063160.9169888,2.2455265522003174,https://job.jobnet.dk/CV/FindWork/Search?Offset=1560&SortValue=BestMatch,True,106922,C:\Notebooks\group19\Eksamensprojekt/70
1535063163.113,2.1960110664367676,https://job.jobnet.dk/CV/FindWork/Search?Offset=1580&SortValue=BestMatch,True,107422,C:\Notebooks\group19\Eksamensprojekt/71
1535063165.29198,2.1789801120758057,https://job.jobnet.dk/CV/FindWork/Search?Offset=1600&SortValue=BestMatch,True,106785,C:\Notebooks\group19\Eksamensprojekt/72
1535063167.495093,2.203113079071045,https://job.jobnet.dk/CV/FindWork/Search?Offset=1620&SortValue=BestMatch,True,107464,C:\Notebooks\group19\Eksamensprojekt/73
1535063169.700565,2.205471992492676,https://job.jobnet.dk/CV/FindWork/Search?Offset=1640&SortValue=BestMatch,True,106836,C:\Notebooks\group19\Eksamensprojekt/74
1535063171.9142702,2.213705062866211,https://job.jobnet.dk/CV/FindWork/Search?Offset=1660&SortValue=BestMatch,True,107093,C:\Notebooks\group19\Eksamensprojekt/75
1535063174.107765,2.1934947967529297,https://job.jobnet.dk/CV/FindWork/Search?Offset=1680&SortValue=BestMatch,True,107749,C:\Notebooks\group19\Eksamensprojekt/76
1535063176.2875187,2.1797537803649902,https://job.jobnet.dk/CV/FindWork/Search?Offset=1700&SortValue=BestMatch,True,105727,C:\Notebooks\group19\Eksamensprojekt/77
1535063178.4703727,2.182853937149048,https://job.jobnet.dk/CV/FindWork/Search?Offset=1720&SortValue=BestMatch,True,107023,C:\Notebooks\group19\Eksamensprojekt/78
1535063180.6737714,2.2033987045288086,https://job.jobnet.dk/CV/FindWork/Search?Offset=1740&SortValue=BestMatch,True,106972,C:\Notebooks\group19\Eksamensprojekt/79
1535063182.8847716,2.2110002040863037,https://job.jobnet.dk/CV/FindWork/Search?Offset=1760&SortValue=BestMatch,True,107205,C:\Notebooks\group19\Eksamensprojekt/80
1535063185.0715778,2.1868062019348145,https://job.jobnet.dk/CV/FindWork/Search?Offset=1780&SortValue=BestMatch,True,106970,C:\Notebooks\group19\Eksamensprojekt/81
1535063187.2785506,2.20697283744812,https://job.jobnet.dk/CV/FindWork/Search?Offset=1800&SortValue=BestMatch,True,107268,C:\Notebooks\group19\Eksamensprojekt/82
1535063189.4578855,2.179334878921509,https://job.jobnet.dk/CV/FindWork/Search?Offset=1820&SortValue=BestMatch,True,105610,C:\Notebooks\group19\Eksamensprojekt/83
1535063191.6553674,2.197481870651245,https://job.jobnet.dk/CV/FindWork/Search?Offset=1840&SortValue=BestMatch,True,106439,C:\Notebooks\group19\Eksamensprojekt/84
1535063193.8902957,2.2349283695220947,https://job.jobnet.dk/CV/FindWork/Search?Offset=1860&SortValue=BestMatch,True,106321,C:\Notebooks\group19\Eksamensprojekt/85
1535063196.0859547,2.1956589221954346,https://job.jobnet.dk/CV/FindWork/Search?Offset=1880&SortValue=BestMatch,True,106439,C:\Notebooks\group19\Eksamensprojekt/86
1535063198.321927,2.2359724044799805,https://job.jobnet.dk/CV/FindWork/Search?Offset=1900&SortValue=BestMatch,True,106245,C:\Notebooks\group19\Eksamensprojekt/87
1535063200.560631,2.238703966140747,https://job.jobnet.dk/CV/FindWork/Search?Offset=1920&SortValue=BestMatch,True,106393,C:\Notebooks\group19\Eksamensprojekt/88
1535063202.7763326,2.2157015800476074,https://job.jobnet.dk/CV/FindWork/Search?Offset=1940&SortValue=BestMatch,True,106626,C:\Notebooks\group19\Eksamensprojekt/89
1535063204.9959733,2.2196407318115234,https://job.jobnet.dk/CV/FindWork/Search?Offset=1960&SortValue=BestMatch,True,107050,C:\Notebooks\group19\Eksamensprojekt/90
1535063207.2182567,2.222283363342285,https://job.jobnet.dk/CV/FindWork/Search?Offset=1980&SortValue=BestMatch,True,106966,C:\Notebooks\group19\Eksamensprojekt/91
1535063209.4173555,2.199098825454712,https://job.jobnet.dk/CV/FindWork/Search?Offset=2000&SortValue=BestMatch,True,107251,C:\Notebooks\group19\Eksamensprojekt/92
1535063211.6304467,2.2130911350250244,https://job.jobnet.dk/CV/FindWork/Search?Offset=2020&SortValue=BestMatch,True,105919,C:\Notebooks\group19\Eksamensprojekt/93
1535063213.830454,2.200007438659668,https://job.jobnet.dk/CV/FindWork/Search?Offset=2040&SortValue=BestMatch,True,107373,C:\Notebooks\group19\Eksamensprojekt/94
1535063216.0479493,2.2174952030181885,https://job.jobnet.dk/CV/FindWork/Search?Offset=2060&SortValue=BestMatch,True,107533,C:\Notebooks\group19\Eksamensprojekt/95
1535063218.2778475,2.22989821434021,https://job.jobnet.dk/CV/FindWork/Search?Offset=2080&SortValue=BestMatch,True,106443,C:\Notebooks\group19\Eksamensprojekt/96
1535063220.4932086,2.2153611183166504,https://job.jobnet.dk/CV/FindWork/Search?Offset=2100&SortValue=BestMatch,True,106517,C:\Notebooks\group19\Eksamensprojekt/97
1535063222.7473037,2.2540950775146484,https://job.jobnet.dk/CV/FindWork/Search?Offset=2120&SortValue=BestMatch,True,107017,C:\Notebooks\group19\Eksamensprojekt/98
1535063224.9714432,2.224139451980591,https://job.jobnet.dk/CV/FindWork/Search?Offset=2140&SortValue=BestMatch,True,107123,C:\Notebooks\group19\Eksamensprojekt/99
1535063227.1531126,2.1816694736480713,https://job.jobnet.dk/CV/FindWork/Search?Offset=2160&SortValue=BestMatch,True,107129,C:\Notebooks\group19\Eksamensprojekt/100
1535063229.3590703,2.2059576511383057,https://job.jobnet.dk/CV/FindWork/Search?Offset=2180&SortValue=BestMatch,True,107190,C:\Notebooks\group19\Eksamensprojekt/101
