serverTime,deltaT,url,success,length,path
1535313432.2751017,2.4259390830993652,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16743,True,118795,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313434.7316267,2.4565250873565674,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16744,True,121274,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313437.2183087,2.4866819381713867,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16745,True,120795,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313439.6636271,2.4453184604644775,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16746,True,119807,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313442.082078,2.4184508323669434,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16747,True,117202,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313444.6841638,2.602085828781128,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16748,True,124490,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313447.1543849,2.4702210426330566,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16749,True,114288,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313449.7203772,2.5659923553466797,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16750,True,122759,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313452.2215846,2.5012073516845703,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16751,True,128211,C:\Users\pot\Documents\GitHub/jobindex2.txt
1535313454.6958034,2.4742188453674316,https://www.jobindex.dk/jobsoegning.json?q=&jobage=archive&mindate=20080101&maxdate=20091231&page=16752,True,138814,C:\Users\pot\Documents\GitHub/jobindex2.txt
